File,Hash,age,entrophy,exp,fix,la,ld,lt,nd,ndev,ns,nuc,rexp,sexp,Bugs
package/MDAnalysis/coordinates/TRJ.py,2b16b6abede4ae67a0c59f3deaf67a33aa7cc1c1,-0.2615547839506173,0.28918703140003826,13430.0,0,91,37,602,3,47,2,63,5.706409899778133,0,0
package/setup.py,2b16b6abede4ae67a0c59f3deaf67a33aa7cc1c1,-0.2615547839506173,0.04442794838160798,13430.0,0,1,0,399,3,47,2,142,5.706409899778133,0,0
testsuite/MDAnalysisTests/coordinates/test_netcdf.py,2b16b6abede4ae67a0c59f3deaf67a33aa7cc1c1,-0.2615547839506173,0.4826908700696692,13430.0,0,29,8,452,3,47,2,25,5.706409899778133,0,0
package/setup.py,dbdaf609dbf591db695ccaf2e0f1f02f79ebbbfe,1.1710532407407408,0.5,10069.5,1,1,0,398,2,47,2,141,1.6404491050514434,0,1
testsuite/setup.py,dbdaf609dbf591db695ccaf2e0f1f02f79ebbbfe,1.1710532407407408,0.5,10069.5,1,1,0,233,2,47,2,110,1.6404491050514434,0,1
package/MDAnalysis/coordinates/TRJ.py,3860ccd63d7f35612cc16281173de9309dc89ca2,3.5922255291005283,0.04581314786576694,12958.714285714286,0,2,7,656,8,47,2,64,1.4260100431565612,0,0
package/MDAnalysis/lib/netcdf.py,3860ccd63d7f35612cc16281173de9309dc89ca2,3.5922255291005283,0.3044471555476959,12958.714285714286,0,0,1088,1088,8,47,2,1,1.4260100431565612,0,0
package/setup.py,3860ccd63d7f35612cc16281173de9309dc89ca2,3.5922255291005283,0.023615710599274822,12958.714285714286,0,3,1,400,8,47,2,143,1.4260100431565612,0,0
testsuite/MDAnalysisTests/coordinates/test_netcdf.py,3860ccd63d7f35612cc16281173de9309dc89ca2,3.5922255291005283,0.0329828322380451,12958.714285714286,0,1,5,473,8,47,2,26,1.4260100431565612,0,0
testsuite/MDAnalysisTests/datafiles.py,3860ccd63d7f35612cc16281173de9309dc89ca2,3.5922255291005283,0.013198675883782056,12958.714285714286,0,0,2,352,8,47,2,119,1.4260100431565612,0,0
testsuite/MDAnalysisTests/lib/test_scipy_io_netcdf.py,3860ccd63d7f35612cc16281173de9309dc89ca2,3.5922255291005283,0.48636514152250226,12958.714285714286,0,0,328,328,8,47,2,1,1.4260100431565612,0,0
testsuite/setup.py,3860ccd63d7f35612cc16281173de9309dc89ca2,3.5922255291005283,0.007294748233963351,12958.714285714286,0,0,1,234,8,47,2,111,1.4260100431565612,0,0
testsuite/MDAnalysisTests/core/test_atom.py,b97f2abd7463a1f4a6750ec44385385061839156,12.349530092592593,0.07887194927141594,118.93333333333334,1,7,3,151,2,47,2,4,1.096896750528528,0,1
testsuite/MDAnalysisTests/core/test_atomgroup.py,b97f2abd7463a1f4a6750ec44385385061839156,12.349530092592593,0.4486590448851967,118.93333333333334,1,76,71,1312,2,47,2,28,1.096896750528528,0,1
testsuite/MDAnalysisTests/core/test_atomselections.py,b97f2abd7463a1f4a6750ec44385385061839156,12.349530092592593,0.5305855690818343,118.93333333333334,1,141,147,176,2,47,2,14,1.096896750528528,0,1
testsuite/MDAnalysisTests/core/test_group_traj_access.py,b97f2abd7463a1f4a6750ec44385385061839156,12.349530092592593,0.09071066223043038,118.93333333333334,1,7,5,462,2,47,2,6,1.096896750528528,0,1
testsuite/MDAnalysisTests/core/test_groups.py,b97f2abd7463a1f4a6750ec44385385061839156,12.349530092592593,0.13760344273965008,118.93333333333334,1,11,10,1027,2,47,2,29,1.096896750528528,0,1
testsuite/MDAnalysisTests/core/test_index_dtype.py,b97f2abd7463a1f4a6750ec44385385061839156,12.349530092592593,0.03814193728905197,118.93333333333334,1,3,1,92,2,47,2,2,1.096896750528528,0,1
testsuite/MDAnalysisTests/core/test_residue.py,b97f2abd7463a1f4a6750ec44385385061839156,12.349530092592593,0.06630881223396429,118.93333333333334,1,6,2,59,2,47,2,4,1.096896750528528,0,1
testsuite/MDAnalysisTests/core/test_residuegroup.py,b97f2abd7463a1f4a6750ec44385385061839156,12.349530092592593,0.08487318564338385,118.93333333333334,1,6,5,269,2,47,2,6,1.096896750528528,0,1
testsuite/MDAnalysisTests/core/test_segment.py,b97f2abd7463a1f4a6750ec44385385061839156,12.349530092592593,0.07269052471959285,118.93333333333334,1,6,3,84,2,47,2,4,1.096896750528528,0,1
