File,Hash,age,entrophy,exp,fix,la,ld,lt,nd,ndev,ns,nuc,rexp,sexp,Bugs
MDAnalysis/tests/datafiles.py,2edbb9139d1320fc8868e9ce54c78562924b943e,0.47649305555555554,0.0,529.0,0,2,2,34,1,5,1,7,3.098666472345697,0,1
MDAnalysis/tests/datafiles.py,2edbb9139d1320fc8868e9ce54c78562924b943e,0.47649305555555554,0.0,529.0,0,2,2,34,1,5,1,7,3.098666472345697,0,0
MDAnalysis/coordinates/CRD.py,6ff313f30307f7f4809147cdf4a938e4fb5f7bfd,7.980277777777777,0.430827083453526,532.0,1,2,3,187,3,5,1,9,1.4451355354075495,0,1
MDAnalysis/coordinates/GRO.py,6ff313f30307f7f4809147cdf4a938e4fb5f7bfd,7.980277777777777,0.5287712379549449,532.0,1,5,7,210,3,5,1,13,1.4451355354075495,0,1
MDAnalysis/coordinates/PDB.py,6ff313f30307f7f4809147cdf4a938e4fb5f7bfd,7.980277777777777,0.3875854127478025,532.0,1,2,2,419,3,5,1,14,1.4451355354075495,0,1
MDAnalysis/core/AtomGroup.py,6ff313f30307f7f4809147cdf4a938e4fb5f7bfd,7.980277777777777,0.1635630198536173,532.0,1,1,0,534,3,5,1,37,1.4451355354075495,0,1
MDAnalysis/tests/test_atomgroup.py,6ff313f30307f7f4809147cdf4a938e4fb5f7bfd,7.980277777777777,0.5085041588289383,532.0,1,8,0,227,3,5,1,11,1.4451355354075495,0,1
setup.py,0d30f46803ae14e8a5efe537f6ea3bbe89bbd5f7,2.9885300925925926,0.0,540.0,0,1,1,189,1,5,1,35,1.3346126587376892,0,0
MDAnalysis/tests/test_atomgroup.py,97e5ab69613a35c5a64d86a7999727accbf5752f,2.560005787037037,0.3342952344462558,541.5,1,8,1,235,1,5,1,12,1.2400409100776164,0,1
MDAnalysis/tests/test_coordinates.py,97e5ab69613a35c5a64d86a7999727accbf5752f,2.560005787037037,0.13825198748677345,541.5,1,40,40,746,1,5,1,28,1.2400409100776164,0,1
setup.py,aec43106ccc2d3dd3073294bed9171625c0ea25a,1.2494444444444444,0.0,546.0,1,1,1,189,1,5,1,36,1.8003557136505113,0,1
