File,Hash,age,entrophy,exp,fix,la,ld,lt,nd,ndev,ns,nuc,rexp,sexp,Bugs
testsuite/MDAnalysisTests/analysis/test_contacts.py,605118c70765bc85a3a576945a5789579c2c921a,0.04331018518518519,0.0,146.0,1,2,2,164,1,34,1,6,24.089257081774452,0,0
testsuite/MDAnalysisTests/analysis/test_contacts.py,c4df4b5888ebcdb021ca72bbb215cf6edf59a342,0.019398148148148147,0.0,147.0,1,2,2,164,1,34,1,7,52.55131264916468,0,1
package/MDAnalysis/analysis/rms.py,502503a2ab899904fc51a3648b938aee53b6832e,22.39320601851852,0.0,627.0,0,56,42,571,1,34,1,28,1.0446564015520168,0,0
package/MDAnalysis/analysis/rms.py,0b90ebd997de3935430ba9d13d6f2bea2ce0da63,0.013854166666666667,0.0,628.0,0,97,88,585,1,34,1,29,73.18045112781955,0,1
package/MDAnalysis/analysis/rms.py,0b90ebd997de3935430ba9d13d6f2bea2ce0da63,0.013854166666666667,0.0,628.0,0,97,88,585,1,34,1,29,73.18045112781955,0,0
package/MDAnalysis/analysis/rms.py,f6e372ae235fb391e8c686d03aade8a7db236446,0.009189814814814816,0.0,629.0,0,51,31,594,1,34,1,30,109.816120906801,0,1
testsuite/MDAnalysisTests/analysis/test_align.py,16fe0f7b8ffe4bc70ee02a4311bc0885534e8e28,1.6664930555555555,0.0,632.0,1,7,5,189,1,34,1,5,1.600062506511095,0,1
package/MDAnalysis/analysis/contacts.py,3aacb27e4cd35e6926c508a1cb5b31927047d00a,-41.67157407407407,0.0,648.0,0,510,505,489,1,37,1,43,0.9760028263337873,0,0
testsuite/MDAnalysisTests/test_velocities_forces.py,953c06dbf819e9c084d13bbb2094fea73acc154f,178.09380787037037,0.0,2668.0,0,24,0,33,1,32,1,10,1.0056150183544161,0,0
package/MDAnalysis/core/AtomGroup.py,da35a5ce2014d07ce262130a524f2fa3fa25588b,23.947407407407407,0.0,5339.0,1,4,4,-847,2,34,1,181,2.166106568040873,0,1
package/MDAnalysis/analysis/rms.py,e1b4182c23c3424748f78cd70e5fb36cfe318404,25.902858796296297,0.0,635.0,1,3,3,614,1,34,1,31,1.0386057773724569,0,1
testsuite/MDAnalysisTests/datafiles.py,ea126c8e89dc83229297ebfd64d216d47163a20f,65.82362847222223,0.48220555587606945,7.5,0,4,0,249,4,35,1,89,1.7220327820112509,0,0
testsuite/MDAnalysisTests/topology/test_gro.py,ea126c8e89dc83229297ebfd64d216d47163a20f,65.82362847222223,0.28199895063255087,7.5,0,14,0,52,4,35,1,3,1.7220327820112509,0,0
package/setup.py,4e5d502da05106b09ceb6abede062c732d199ad8,121.64208333333333,0.0,813.0,0,72,0,305,3,34,2,114,3.033555279191363,0,1
package/MDAnalysis/topology/GROParser.py,50629b706859b5260f3a421c07f1d04c6c3405a0,54.09481481481482,0.0,2672.0,1,1,1,-11,1,34,1,31,1.0184860601413157,0,1
testsuite/MDAnalysisTests/coordinates/test_mol2.py,de62a9b0cf9a8ada5916b7d18daf464a8ee8150b,21.31866898148148,0.14598101096685656,4021.5,0,21,4,13,3,35,1,4,1.5528670625036498,0,0
testsuite/MDAnalysisTests/datafiles.py,de62a9b0cf9a8ada5916b7d18daf464a8ee8150b,21.31866898148148,0.3452563308574766,4021.5,0,3,0,253,3,35,1,90,1.5528670625036498,0,0
package/MDAnalysis/coordinates/MOL2.py,ac9afb90424735f9acbf30e7e086d0d4accebdd6,63.65247685185185,0.0,2683.0,1,5,2,310,1,34,1,31,1.015710307743836,0,1
package/MDAnalysis/coordinates/MOL2.py,07fc902deff851e6761b4f4ab1a04c6ad0297eb0,0.00730324074074074,0.5068419522516378,2686.5,0,2,3,317,2,35,2,33,103.69413629160064,0,0
testsuite/MDAnalysisTests/coordinates/test_mol2.py,07fc902deff851e6761b4f4ab1a04c6ad0297eb0,0.00730324074074074,0.3246324357580916,2686.5,0,13,1,34,2,35,2,6,103.69413629160064,0,0
testsuite/MDAnalysisTests/coordinates/test_gro.py,e95294506fecb0f6a7eb910882f82bece08b4827,36.86757523148148,0.09598359689761371,4042.5,0,25,2,306,3,35,1,13,1.5213692706469897,0,0
