Name,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,Bugs
fix_reaxc_bonds.cpp,3.0,16.0,0.0,71.0,253.0,32.0,3.0,3.0,3.0,1.0,20.0,3.0,16.0,0.0,0.0,14.0,356.0,71.0,232.0,43.0,151.0,32.0,0.0,21.0,170.0,217.0,43.0,0.0,174.0,9.0,9.0,9.0,1.0,4.0,0.14,44.0,44.0,44.0,14.0,0.0
pair_gran_hooke_history_omp.cpp,13.0,54.0,5.0,62.0,231.0,36.0,7.0,7.0,8.0,1.0,72.0,13.0,54.0,5.0,0.0,4.0,327.0,62.0,216.0,47.0,171.0,36.0,1.0,15.0,175.0,203.0,45.0,0.0,158.0,16.0,16.0,16.0,1.0,5.0,0.17,28.0,28.0,30.0,4.0,0.0
pair_eam_alloy_kokkos.cpp,6.0,28.0,3.0,214.0,821.0,142.0,6.0,6.0,7.0,1.0,37.0,6.0,28.0,3.0,0.0,27.0,1177.0,214.0,801.0,226.0,589.0,142.0,1.0,19.0,556.0,717.0,171.0,0.0,546.0,36.0,36.0,39.0,5.0,4.0,0.18,175.0,175.0,197.0,34.0,0.0
compute_reduce_region.cpp,7.0,57.0,2.0,33.0,194.0,28.0,22.0,22.0,25.0,3.0,66.0,7.0,57.0,2.0,0.0,3.0,255.0,33.0,175.0,46.0,147.0,28.0,0.0,19.0,116.0,182.0,46.0,0.0,136.0,55.0,55.0,63.0,9.0,6.0,0.16,65.0,65.0,75.0,11.0,0.0
dihedral_table.cpp,7.0,39.0,12.0,230.0,886.0,369.0,7.0,7.0,8.0,1.0,55.0,7.0,39.0,12.0,0.0,22.0,1421.0,230.0,867.0,257.0,606.0,369.0,0.0,19.0,568.0,731.0,210.0,0.0,521.0,28.0,28.0,33.0,5.0,4.0,0.43,159.0,159.0,182.0,28.0,0.0
compute_snav_atom.cpp,6.0,28.0,3.0,62.0,240.0,45.0,5.0,5.0,5.0,1.0,36.0,6.0,27.0,3.0,0.0,8.0,345.0,62.0,215.0,63.0,168.0,45.0,3.0,25.0,172.0,211.0,62.0,0.0,149.0,14.0,14.0,15.0,1.0,4.0,0.21,38.0,38.0,41.0,8.0,0.0
setup.cpp,46.0,162.0,9.0,51.0,168.0,52.0,26.0,26.0,49.0,6.0,217.0,46.0,162.0,9.0,0.0,1.0,271.0,51.0,162.0,43.0,136.0,52.0,0.0,6.0,109.0,129.0,43.0,3.0,83.0,26.0,26.0,49.0,6.0,4.0,0.32,26.0,26.0,49.0,6.0,0.0
main.cpp,12.0,70.0,1.0,60.0,316.0,47.0,13.0,13.0,14.0,1.0,83.0,8.0,57.0,1.0,0.0,4.0,422.0,46.0,248.0,59.0,180.0,46.0,52.0,31.0,122.0,172.0,25.0,0.0,147.0,24.0,24.0,27.0,1.0,3.0,0.19,53.0,53.0,56.0,4.0,0.0
pair_buck_gpu.cpp,2.0,19.0,0.0,35.0,178.0,29.0,3.0,3.0,4.0,1.0,22.0,2.0,19.0,0.0,0.0,7.0,242.0,35.0,159.0,57.0,97.0,29.0,0.0,19.0,92.0,116.0,36.0,0.0,80.0,8.0,8.0,10.0,1.0,4.0,0.18,23.0,23.0,26.0,7.0,0.0
pair_lj_cut_soft_omp.cpp,5.0,28.0,1.0,29.0,122.0,17.0,4.0,4.0,5.0,1.0,33.0,5.0,27.0,1.0,0.0,4.0,167.0,29.0,111.0,34.0,70.0,17.0,1.0,11.0,79.0,96.0,32.0,0.0,64.0,7.0,7.0,8.0,1.0,4.0,0.15,16.0,16.0,18.0,4.0,0.0
nested_parallel_for.cpp,2.0,7.0,9.0,7.0,22.0,61.0,1.0,1.0,1.0,1.0,17.0,2.0,7.0,9.0,0.0,2.0,89.0,7.0,20.0,9.0,9.0,61.0,0.0,2.0,12.0,14.0,8.0,0.0,6.0,1.0,1.0,1.0,1.0,0.0,3.05,2.0,2.0,2.0,2.0,0.0
pair_table.cpp,5.0,30.0,3.0,154.0,681.0,156.0,7.0,7.0,7.0,1.0,38.0,5.0,30.0,3.0,0.0,22.0,987.0,154.0,669.0,109.0,517.0,156.0,0.0,12.0,487.0,629.0,106.0,0.0,523.0,24.0,24.0,27.0,5.0,5.0,0.23,143.0,143.0,159.0,26.0,0.0
compute_temp_asphere.cpp,7.0,27.0,3.0,88.0,261.0,53.0,7.0,7.0,7.0,1.0,37.0,7.0,27.0,3.0,0.0,9.0,401.0,88.0,247.0,52.0,195.0,53.0,0.0,14.0,186.0,247.0,51.0,0.0,196.0,11.0,11.0,13.0,1.0,4.0,0.21,60.0,60.0,63.0,9.0,0.0
fix_nve.cpp,2.0,13.0,1.0,30.0,116.0,26.0,3.0,3.0,3.0,1.0,15.0,2.0,13.0,1.0,0.0,8.0,172.0,30.0,108.0,32.0,73.0,26.0,0.0,8.0,71.0,96.0,32.0,0.0,64.0,7.0,7.0,7.0,1.0,3.0,0.24,23.0,23.0,24.0,8.0,0.0
region_intersect.cpp,3.0,20.0,1.0,42.0,166.0,47.0,7.0,7.0,7.0,2.0,24.0,3.0,20.0,1.0,0.0,8.0,255.0,42.0,160.0,40.0,113.0,47.0,0.0,6.0,135.0,182.0,39.0,0.0,143.0,22.0,22.0,22.0,6.0,4.0,0.29,52.0,52.0,52.0,23.0,0.0
compute_smd_tlsph_shape.cpp,2.0,13.0,1.0,23.0,84.0,32.0,3.0,3.0,3.0,1.0,15.0,2.0,13.0,1.0,0.0,5.0,137.0,23.0,68.0,19.0,46.0,32.0,0.0,16.0,46.0,64.0,21.0,0.0,43.0,7.0,7.0,7.0,1.0,3.0,0.47,15.0,15.0,16.0,5.0,0.0
pair_colloid_gpu.cpp,3.0,34.0,0.0,36.0,243.0,28.0,6.0,6.0,6.0,1.0,37.0,3.0,34.0,0.0,0.0,6.0,307.0,36.0,224.0,61.0,163.0,28.0,0.0,19.0,147.0,184.0,39.0,0.0,145.0,14.0,13.0,15.0,4.0,4.0,0.12,35.0,33.0,38.0,9.0,0.0
compute_snad_atom.cpp,5.0,27.0,3.0,59.0,233.0,45.0,5.0,5.0,5.0,1.0,35.0,5.0,26.0,3.0,0.0,8.0,335.0,59.0,208.0,63.0,161.0,45.0,3.0,25.0,165.0,204.0,62.0,0.0,142.0,14.0,14.0,15.0,1.0,4.0,0.22,38.0,38.0,41.0,8.0,0.0
fix_atom_swap.cpp,5.0,28.0,1.0,136.0,589.0,74.0,9.0,9.0,9.0,2.0,33.0,5.0,28.0,1.0,0.0,20.0,799.0,136.0,558.0,98.0,429.0,74.0,0.0,31.0,382.0,557.0,100.0,0.0,457.0,29.0,29.0,33.0,13.0,6.0,0.13,171.0,171.0,179.0,48.0,0.0
dihedral_charmm_kokkos.cpp,9.0,55.0,2.0,109.0,583.0,53.0,9.0,9.0,11.0,1.0,65.0,9.0,55.0,2.0,0.0,10.0,745.0,109.0,566.0,125.0,448.0,53.0,1.0,16.0,406.0,499.0,105.0,0.0,394.0,25.0,25.0,33.0,1.0,4.0,0.09,91.0,91.0,114.0,10.0,0.0
pair_coul_debye_gpu.cpp,3.0,21.0,0.0,37.0,189.0,29.0,3.0,3.0,4.0,1.0,24.0,3.0,21.0,0.0,0.0,7.0,255.0,37.0,170.0,62.0,105.0,29.0,0.0,19.0,96.0,121.0,38.0,0.0,83.0,9.0,9.0,11.0,1.0,4.0,0.17,24.0,24.0,27.0,7.0,0.0
Kokkos_UnorderedMap_impl.cpp,3.0,47.0,1.0,8.0,50.0,44.0,4.0,4.0,4.0,4.0,51.0,3.0,47.0,1.0,0.0,1.0,101.0,8.0,49.0,40.0,42.0,44.0,0.0,1.0,9.0,15.0,7.0,0.0,8.0,4.0,4.0,4.0,4.0,2.0,0.9,4.0,4.0,4.0,4.0,0.0
pair_brownian.cpp,9.0,35.0,5.0,149.0,478.0,111.0,7.0,7.0,8.0,1.0,48.0,9.0,35.0,5.0,0.0,13.0,733.0,149.0,453.0,73.0,349.0,111.0,0.0,25.0,339.0,433.0,74.0,0.0,359.0,30.0,30.0,39.0,3.0,5.0,0.25,92.0,92.0,106.0,15.0,0.0
pair_cdeam.cpp,6.0,44.0,7.0,84.0,462.0,102.0,10.0,10.0,12.0,2.0,57.0,6.0,44.0,7.0,0.0,10.0,644.0,83.0,438.0,61.0,319.0,102.0,8.0,18.0,305.0,406.0,60.0,11.0,335.0,46.0,46.0,62.0,7.0,6.0,0.23,100.0,100.0,118.0,24.0,0.0
respa_omp.cpp,7.0,57.0,5.0,48.0,313.0,51.0,14.0,14.0,20.0,1.0,69.0,7.0,53.0,5.0,0.0,5.0,412.0,48.0,267.0,20.0,214.0,51.0,7.0,43.0,169.0,242.0,19.0,0.0,223.0,30.0,30.0,40.0,1.0,5.0,0.19,72.0,72.0,101.0,5.0,0.0
PerPairQuantity.cpp,0.0,14.0,0.0,24.0,330.0,24.0,2.0,2.0,2.0,1.0,14.0,0.0,14.0,0.0,0.0,23.0,372.0,24.0,324.0,197.0,185.0,24.0,0.0,6.0,217.0,244.0,143.0,0.0,101.0,6.0,6.0,6.0,3.0,3.0,0.07,40.0,40.0,40.0,25.0,0.0
domain.cpp,5.0,32.0,1.0,277.0,1360.0,281.0,11.0,11.0,13.0,2.0,38.0,5.0,32.0,1.0,0.0,41.0,1915.0,277.0,1303.0,181.0,987.0,281.0,0.0,57.0,915.0,1291.0,178.0,0.0,1113.0,61.0,61.0,63.0,12.0,4.0,0.22,456.0,456.0,537.0,82.0,0.0
region_cone.cpp,6.0,45.0,4.0,80.0,417.0,87.0,10.0,10.0,13.0,2.0,56.0,6.0,45.0,4.0,0.0,9.0,584.0,80.0,409.0,26.0,342.0,87.0,0.0,8.0,302.0,390.0,24.0,0.0,366.0,42.0,42.0,47.0,12.0,3.0,0.21,87.0,87.0,116.0,25.0,0.0
pair_eam_gpu.cpp,3.0,20.0,1.0,44.0,202.0,34.0,4.0,4.0,4.0,1.0,23.0,3.0,20.0,1.0,0.0,8.0,279.0,44.0,186.0,67.0,113.0,34.0,0.0,16.0,108.0,136.0,40.0,0.0,96.0,9.0,9.0,11.0,1.0,4.0,0.18,29.0,29.0,32.0,8.0,0.0
reaxc_bond_orders.cpp,23.0,108.0,17.0,97.0,436.0,93.0,9.0,9.0,10.0,3.0,139.0,23.0,108.0,17.0,0.0,4.0,592.0,97.0,431.0,43.0,357.0,93.0,0.0,5.0,350.0,384.0,37.0,0.0,347.0,18.0,18.0,20.0,9.0,5.0,0.22,34.0,34.0,39.0,12.0,0.0
feint_cuda.cpp,0.0,0.0,0.0,9.0,16.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,3.0,0.0,0.0,0.0,42.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
angle_cosine_periodic.cpp,4.0,18.0,1.0,62.0,192.0,45.0,3.0,3.0,4.0,1.0,23.0,4.0,18.0,1.0,0.0,10.0,299.0,62.0,179.0,42.0,132.0,45.0,0.0,13.0,144.0,180.0,45.0,0.0,135.0,12.0,12.0,16.0,1.0,2.0,0.25,33.0,33.0,37.0,10.0,0.0
neigh_request.cpp,3.0,17.0,2.0,40.0,126.0,51.0,9.0,9.0,9.0,1.0,23.0,3.0,17.0,2.0,0.0,7.0,217.0,40.0,123.0,14.0,99.0,51.0,0.0,3.0,103.0,166.0,14.0,0.0,152.0,28.0,28.0,28.0,1.0,4.0,0.41,62.0,62.0,63.0,7.0,0.0
fix_evaporate.cpp,8.0,35.0,6.0,71.0,267.0,69.0,10.0,10.0,12.0,1.0,49.0,8.0,35.0,6.0,0.0,7.0,407.0,71.0,250.0,48.0,189.0,69.0,0.0,17.0,171.0,240.0,48.0,0.0,192.0,41.0,41.0,50.0,1.0,9.0,0.28,67.0,67.0,82.0,7.0,0.0
pair_mie_cut_gpu.cpp,3.0,22.0,0.0,33.0,169.0,28.0,4.0,4.0,4.0,1.0,25.0,3.0,22.0,0.0,0.0,6.0,230.0,33.0,150.0,52.0,95.0,28.0,0.0,19.0,89.0,112.0,33.0,0.0,79.0,8.0,8.0,10.0,1.0,4.0,0.19,22.0,22.0,25.0,6.0,0.0
fix_nve_tri.cpp,4.0,17.0,2.0,31.0,97.0,27.0,3.0,3.0,3.0,1.0,23.0,4.0,17.0,2.0,0.0,5.0,155.0,31.0,88.0,34.0,64.0,27.0,0.0,9.0,66.0,85.0,34.0,0.0,51.0,6.0,6.0,6.0,1.0,3.0,0.31,17.0,17.0,17.0,5.0,0.0
fix_pimd.cpp,5.0,19.0,1.0,201.0,550.0,98.0,4.0,4.0,4.0,1.0,26.0,5.0,19.0,1.0,0.0,28.0,847.0,201.0,538.0,137.0,376.0,98.0,0.0,12.0,425.0,530.0,140.0,1.0,389.0,14.0,14.0,15.0,3.0,3.0,0.18,103.0,103.0,113.0,30.0,0.0
angle.cpp,3.0,28.0,0.0,32.0,182.0,28.0,7.0,7.0,8.0,1.0,32.0,3.0,28.0,0.0,0.0,6.0,242.0,32.0,172.0,15.0,128.0,28.0,0.0,10.0,118.0,161.0,13.0,0.0,148.0,21.0,21.0,27.0,1.0,4.0,0.16,41.0,41.0,50.0,6.0,0.0
pair_born_coul_wolf.cpp,3.0,23.0,0.0,77.0,359.0,56.0,5.0,5.0,5.0,1.0,26.0,3.0,23.0,0.0,0.0,15.0,492.0,77.0,346.0,61.0,265.0,56.0,0.0,13.0,266.0,335.0,59.0,0.0,276.0,16.0,16.0,18.0,1.0,6.0,0.16,69.0,69.0,73.0,15.0,0.0
pppm_cuda.cpp,15.0,52.0,7.0,302.0,917.0,203.0,7.0,7.0,9.0,1.0,75.0,14.0,48.0,7.0,0.0,17.0,1420.0,277.0,818.0,109.0,696.0,195.0,87.0,45.0,622.0,739.0,113.0,0.0,626.0,56.0,56.0,70.0,3.0,3.0,0.24,127.0,127.0,151.0,19.0,0.0
read_restart.cpp,10.0,50.0,5.0,206.0,854.0,136.0,14.0,14.0,17.0,1.0,66.0,10.0,50.0,5.0,0.0,16.0,1196.0,206.0,823.0,149.0,664.0,136.0,0.0,31.0,518.0,744.0,134.0,0.0,610.0,85.0,85.0,106.0,4.0,6.0,0.17,225.0,225.0,270.0,19.0,0.0
pair_lj_charmm_coul_charmm_implicit_omp.cpp,5.0,38.0,1.0,32.0,163.0,18.0,7.0,7.0,7.0,1.0,44.0,5.0,38.0,1.0,0.0,4.0,212.0,32.0,152.0,29.0,111.0,18.0,1.0,11.0,103.0,128.0,27.0,0.0,101.0,17.0,17.0,18.0,1.0,6.0,0.12,26.0,26.0,28.0,4.0,0.0
reaxc_forces.cpp,6.0,37.0,3.0,70.0,348.0,52.0,8.0,8.0,10.0,2.0,45.0,6.0,37.0,3.0,0.0,9.0,459.0,70.0,334.0,65.0,219.0,52.0,0.0,14.0,204.0,268.0,46.0,0.0,222.0,23.0,23.0,32.0,6.0,6.0,0.16,70.0,70.0,89.0,19.0,0.0
simple_reduce.cpp,1.0,10.0,2.0,8.0,25.0,69.0,2.0,2.0,2.0,1.0,12.0,1.0,10.0,2.0,0.0,2.0,101.0,8.0,23.0,9.0,14.0,69.0,0.0,2.0,15.0,18.0,8.0,0.0,10.0,3.0,3.0,3.0,1.0,1.0,3.0,4.0,4.0,4.0,2.0,0.0
compute_ke_atom_eff.cpp,2.0,11.0,1.0,22.0,69.0,25.0,3.0,3.0,3.0,1.0,14.0,2.0,11.0,1.0,0.0,5.0,116.0,22.0,57.0,20.0,38.0,25.0,0.0,12.0,34.0,50.0,19.0,0.0,31.0,6.0,6.0,6.0,1.0,4.0,0.44,15.0,15.0,16.0,5.0,0.0
pair_eam_alloy.cpp,14.0,45.0,11.0,66.0,189.0,71.0,13.0,13.0,14.0,2.0,69.0,14.0,45.0,11.0,0.0,4.0,326.0,66.0,179.0,23.0,139.0,71.0,0.0,10.0,164.0,218.0,23.0,0.0,195.0,18.0,18.0,20.0,5.0,4.0,0.4,53.0,53.0,56.0,11.0,0.0
fix_move.cpp,6.0,44.0,3.0,172.0,963.0,120.0,13.0,13.0,15.0,1.0,53.0,6.0,44.0,3.0,0.0,21.0,1253.0,172.0,939.0,122.0,770.0,120.0,0.0,24.0,636.0,904.0,123.0,0.0,781.0,83.0,83.0,97.0,3.0,6.0,0.13,265.0,265.0,324.0,23.0,0.0
compute_pair_local.cpp,4.0,23.0,2.0,51.0,199.0,40.0,7.0,6.0,7.0,2.0,28.0,4.0,23.0,2.0,0.0,8.0,290.0,51.0,184.0,35.0,141.0,40.0,0.0,15.0,132.0,188.0,34.0,0.0,154.0,27.0,21.0,29.0,15.0,6.0,0.22,54.0,48.0,59.0,22.0,0.0
fix_print.cpp,4.0,20.0,2.0,26.0,93.0,25.0,6.0,6.0,8.0,1.0,27.0,4.0,20.0,2.0,0.0,4.0,144.0,26.0,83.0,13.0,61.0,25.0,0.0,10.0,55.0,82.0,13.0,0.0,69.0,17.0,17.0,19.0,1.0,4.0,0.3,25.0,25.0,30.0,4.0,1.0
simple.cpp,17.0,58.0,14.0,22.0,67.0,34.0,16.0,16.0,16.0,3.0,89.0,17.0,58.0,14.0,0.0,1.0,122.0,22.0,59.0,12.0,41.0,34.0,0.0,8.0,41.0,58.0,13.0,0.0,45.0,16.0,16.0,16.0,3.0,3.0,0.58,16.0,16.0,16.0,3.0,1.0
pair_soft_gpu.cpp,2.0,18.0,0.0,37.0,172.0,29.0,3.0,3.0,4.0,1.0,21.0,2.0,18.0,0.0,0.0,7.0,238.0,37.0,151.0,53.0,93.0,29.0,0.0,21.0,89.0,115.0,36.0,0.0,79.0,8.0,8.0,10.0,1.0,4.0,0.19,24.0,24.0,27.0,7.0,1.0
fix_temp_berendsen.cpp,3.0,17.0,1.0,45.0,168.0,35.0,4.0,4.0,4.0,1.0,21.0,3.0,17.0,1.0,0.0,9.0,248.0,45.0,154.0,29.0,111.0,35.0,0.0,14.0,94.0,130.0,29.0,0.0,101.0,10.0,10.0,10.0,1.0,3.0,0.23,34.0,34.0,35.0,9.0,1.0
lal_answer.cpp,1.0,19.0,0.0,34.0,265.0,17.0,5.0,5.0,6.0,1.0,21.0,1.0,19.0,0.0,0.0,13.0,316.0,34.0,263.0,75.0,196.0,17.0,0.0,2.0,177.0,245.0,57.0,0.0,188.0,19.0,19.0,20.0,3.0,5.0,0.06,67.0,67.0,76.0,15.0,1.0
fix_lb_viscous.cpp,2.0,8.0,0.0,36.0,83.0,27.0,2.0,2.0,2.0,1.0,10.0,2.0,8.0,0.0,0.0,9.0,146.0,36.0,72.0,22.0,38.0,27.0,0.0,11.0,36.0,58.0,22.0,0.0,36.0,7.0,7.0,8.0,1.0,2.0,0.38,20.0,20.0,21.0,9.0,1.0
pair_lj_cut_intel.cpp,5.0,46.0,1.0,52.0,342.0,25.0,10.0,10.0,11.0,1.0,52.0,5.0,41.0,1.0,0.0,7.0,414.0,52.0,294.0,88.0,194.0,24.0,15.0,41.0,244.0,313.0,82.0,10.0,221.0,38.0,38.0,44.0,1.0,6.0,0.08,68.0,68.0,79.0,7.0,1.0
pair_dpd_gpu.cpp,3.0,26.0,2.0,45.0,310.0,59.0,4.0,4.0,5.0,1.0,31.0,3.0,26.0,2.0,0.0,6.0,410.0,45.0,182.0,65.0,120.0,59.0,70.0,128.0,131.0,156.0,46.0,1.0,109.0,8.0,8.0,10.0,5.0,4.0,0.32,24.0,24.0,27.0,10.0,1.0
dihedral_harmonic.cpp,6.0,30.0,1.0,68.0,255.0,40.0,5.0,5.0,6.0,1.0,37.0,6.0,30.0,1.0,0.0,8.0,363.0,68.0,240.0,34.0,190.0,40.0,0.0,15.0,183.0,222.0,34.0,0.0,188.0,18.0,18.0,24.0,1.0,3.0,0.17,38.0,38.0,45.0,8.0,1.0
pair_lj_long_coul_long_omp.cpp,8.0,102.0,6.0,107.0,1043.0,77.0,28.0,28.0,30.0,2.0,111.0,8.0,101.0,6.0,0.0,10.0,1174.0,107.0,1015.0,179.0,787.0,77.0,4.0,28.0,587.0,863.0,174.0,4.0,685.0,97.0,97.0,98.0,5.0,7.0,0.08,283.0,283.0,298.0,23.0,1.0
bond_fene_omp.cpp,8.0,31.0,2.0,32.0,106.0,24.0,6.0,6.0,7.0,2.0,41.0,8.0,30.0,2.0,0.0,3.0,161.0,32.0,93.0,20.0,62.0,24.0,1.0,13.0,56.0,76.0,18.0,0.0,58.0,10.0,10.0,12.0,4.0,4.0,0.26,19.0,19.0,22.0,6.0,1.0
pair_beck.cpp,3.0,21.0,0.0,58.0,260.0,45.0,4.0,4.0,4.0,1.0,23.0,3.0,21.0,0.0,0.0,12.0,363.0,58.0,249.0,50.0,179.0,45.0,0.0,11.0,196.0,242.0,49.0,0.0,193.0,9.0,9.0,11.0,1.0,4.0,0.18,45.0,45.0,48.0,12.0,1.0
fix_dt_reset.cpp,4.0,18.0,2.0,40.0,126.0,27.0,7.0,7.0,8.0,1.0,23.0,4.0,18.0,2.0,0.0,6.0,193.0,40.0,108.0,25.0,82.0,27.0,0.0,18.0,84.0,121.0,25.0,0.0,96.0,17.0,17.0,19.0,1.0,3.0,0.25,39.0,39.0,45.0,6.0,1.0
compute_ke_rigid.cpp,1.0,8.0,0.0,15.0,44.0,16.0,3.0,3.0,3.0,1.0,10.0,1.0,8.0,0.0,0.0,4.0,75.0,15.0,34.0,8.0,20.0,16.0,0.0,10.0,19.0,31.0,7.0,0.0,24.0,5.0,5.0,5.0,1.0,1.0,0.47,11.0,11.0,11.0,4.0,1.0
compute_plasticity_atom.cpp,2.0,10.0,1.0,24.0,62.0,25.0,3.0,3.0,3.0,1.0,13.0,2.0,10.0,1.0,0.0,5.0,111.0,24.0,51.0,16.0,32.0,25.0,0.0,11.0,31.0,48.0,14.0,0.0,34.0,7.0,7.0,8.0,1.0,2.0,0.49,16.0,16.0,17.0,5.0,1.0
fix_msst.cpp,6.0,29.0,2.0,187.0,657.0,116.0,7.0,7.0,7.0,1.0,38.0,6.0,29.0,2.0,0.0,22.0,959.0,187.0,641.0,118.0,501.0,116.0,0.0,16.0,437.0,582.0,113.0,0.0,469.0,31.0,31.0,32.0,5.0,4.0,0.18,143.0,143.0,153.0,28.0,1.0
improper_umbrella_omp.cpp,13.0,56.0,4.0,48.0,183.0,29.0,9.0,9.0,11.0,1.0,73.0,13.0,55.0,4.0,0.0,3.0,259.0,48.0,168.0,22.0,132.0,29.0,1.0,15.0,117.0,145.0,20.0,0.0,125.0,18.0,18.0,23.0,1.0,4.0,0.17,27.0,27.0,33.0,3.0,1.0
lal_pppm.cpp,5.0,28.0,1.0,67.0,304.0,33.0,3.0,3.0,4.0,2.0,34.0,5.0,27.0,1.0,0.0,10.0,404.0,67.0,284.0,52.0,225.0,33.0,6.0,15.0,190.0,219.0,29.0,0.0,190.0,6.0,6.0,13.0,5.0,2.0,0.12,28.0,28.0,38.0,21.0,1.0
fix_rigid_npt_small.cpp,15.0,49.0,11.0,20.0,55.0,29.0,11.0,11.0,19.0,1.0,75.0,15.0,49.0,11.0,0.0,1.0,104.0,20.0,50.0,5.0,45.0,29.0,0.0,5.0,41.0,53.0,4.0,0.0,49.0,11.0,11.0,19.0,1.0,1.0,0.58,11.0,11.0,19.0,1.0,1.0
compute_body_local.cpp,4.0,20.0,1.0,43.0,152.0,31.0,6.0,6.0,6.0,1.0,24.0,4.0,20.0,1.0,0.0,7.0,226.0,43.0,139.0,37.0,99.0,31.0,0.0,13.0,96.0,137.0,36.0,0.0,101.0,17.0,17.0,17.0,1.0,7.0,0.22,40.0,40.0,43.0,7.0,1.0
pair_nm_cut_coul_cut_omp.cpp,5.0,35.0,1.0,32.0,149.0,18.0,5.0,5.0,6.0,1.0,40.0,5.0,34.0,1.0,0.0,4.0,198.0,32.0,138.0,40.0,90.0,18.0,1.0,11.0,97.0,119.0,38.0,0.0,81.0,12.0,12.0,13.0,1.0,5.0,0.13,21.0,21.0,23.0,4.0,1.0
lal_lj_ext.cpp,2.0,15.0,0.0,22.0,99.0,20.0,3.0,3.0,4.0,1.0,17.0,2.0,15.0,0.0,0.0,6.0,141.0,22.0,95.0,36.0,60.0,20.0,0.0,4.0,44.0,66.0,22.0,0.0,44.0,12.0,12.0,14.0,1.0,3.0,0.21,20.0,20.0,23.0,6.0,1.0
body.cpp,1.0,8.0,2.0,27.0,80.0,34.0,2.0,2.0,2.0,1.0,10.0,1.0,8.0,2.0,0.0,10.0,137.0,27.0,78.0,19.0,44.0,34.0,0.0,2.0,45.0,65.0,20.0,0.0,45.0,5.0,5.0,5.0,5.0,2.0,0.44,18.0,16.0,19.0,14.0,1.0
fix_momentum.cpp,4.0,20.0,2.0,25.0,90.0,25.0,6.0,6.0,7.0,1.0,25.0,4.0,20.0,2.0,0.0,4.0,140.0,25.0,82.0,22.0,58.0,25.0,0.0,8.0,54.0,79.0,22.0,0.0,57.0,11.0,11.0,17.0,1.0,4.0,0.3,23.0,23.0,29.0,4.0,1.0
bond_fene_expand.cpp,3.0,16.0,1.0,53.0,192.0,44.0,3.0,3.0,4.0,1.0,20.0,3.0,16.0,1.0,0.0,11.0,289.0,53.0,181.0,44.0,126.0,44.0,0.0,11.0,126.0,162.0,43.0,0.0,119.0,11.0,11.0,14.0,1.0,3.0,0.24,35.0,35.0,40.0,11.0,1.0
pair_lj_charmm_coul_long_gpu.cpp,5.0,35.0,1.0,48.0,263.0,30.0,7.0,7.0,8.0,1.0,41.0,5.0,35.0,1.0,0.0,6.0,341.0,48.0,236.0,73.0,161.0,30.0,0.0,27.0,141.0,181.0,43.0,0.0,138.0,17.0,17.0,19.0,1.0,6.0,0.13,40.0,40.0,45.0,6.0,1.0
delete_bonds.cpp,30.0,233.0,15.0,66.0,481.0,44.0,85.0,85.0,131.0,1.0,278.0,30.0,233.0,15.0,0.0,2.0,591.0,66.0,468.0,40.0,394.0,44.0,0.0,13.0,304.0,475.0,41.0,0.0,434.0,169.0,169.0,261.0,1.0,6.0,0.09,170.0,170.0,262.0,2.0,1.0
pair_lj_sf_omp.cpp,5.0,27.0,1.0,30.0,116.0,17.0,4.0,4.0,5.0,1.0,32.0,5.0,26.0,1.0,0.0,4.0,162.0,30.0,105.0,23.0,71.0,17.0,1.0,11.0,73.0,90.0,21.0,0.0,69.0,7.0,7.0,8.0,1.0,4.0,0.16,16.0,16.0,18.0,4.0,1.0
fix_nve_body.cpp,4.0,18.0,2.0,25.0,84.0,23.0,4.0,4.0,4.0,1.0,23.0,4.0,18.0,2.0,0.0,4.0,132.0,25.0,73.0,32.0,54.0,23.0,0.0,11.0,60.0,76.0,33.0,0.0,43.0,5.0,5.0,5.0,1.0,3.0,0.32,14.0,14.0,14.0,4.0,1.0
pair_lj_cut_coul_long_soft.cpp,6.0,35.0,1.0,163.0,719.0,73.0,7.0,7.0,7.0,1.0,41.0,6.0,35.0,1.0,0.0,20.0,955.0,163.0,694.0,141.0,553.0,73.0,0.0,25.0,537.0,667.0,139.0,0.0,528.0,23.0,23.0,26.0,5.0,7.0,0.11,131.0,131.0,144.0,24.0,1.0
