File,index,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,fastread_bugs,keyword_bugs,human_bugs
libmesh_common.h,578,0.0,0.0,0.0,46.0,65.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,46.0,5.0,4.0,0.0,36.0,16.0,55.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,27,32.0,27
mesh_common.h,680,0.0,0.0,0.0,23.0,48.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,23.0,4.0,4.0,0.0,18.0,17.0,37.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0,0.0,0
parmetislib.h,1185,0.0,0.0,0.0,5.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,5.0,0.0,0.0,0.0,16.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,6.0,5
order.h,1209,0.0,0.0,0.0,20.0,35.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,18.0,28.0,27.0,0.0,20.0,4.0,6.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0,0.0,0
metis.h,1543,0.0,0.0,0.0,5.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,5.0,0.0,0.0,0.0,16.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,7.0,6
rename.h,1544,0.0,0.0,0.0,104.0,251.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.0,104.0,0.0,0.0,0.0,63.0,0.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10.0,4
macros.h,1545,0.0,0.0,0.0,27.0,77.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,27.0,0.0,0.0,0.0,34.0,30.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10.0,4
defs.h,1546,0.0,0.0,0.0,35.0,96.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,35.0,0.0,0.0,0.0,51.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10.0,4
elem.h,1611,2.0,7.0,0.0,149.0,228.0,335.0,2.0,2.0,2.0,1.0,9.0,1.0,6.0,0.0,1.0,18.0,711.0,128.0,167.0,88.0,55.0,300.0,93.0,24.0,129.0,137.0,71.0,7.0,59.0,7.0,7.0,7.0,1.0,2.0,1.8,40.0,40.0,40.0,18.0,59,77.0,54
mesh.h,1628,0.0,0.0,0.0,45.0,60.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,236.0,45.0,55.0,50.0,14.0,131.0,0.0,5.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0.0,0.0,0.0,0.0,26,32.0,26
libmesh.h,1733,0.0,4.0,0.0,41.0,43.0,105.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,0.0,2.0,188.0,39.0,27.0,21.0,2.0,99.0,12.0,13.0,15.0,20.0,17.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,3.67,2.0,2.0,2.0,2.0,24,24.0,22
enum_elem_type.h,1894,0.0,0.0,0.0,34.0,35.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,31.0,21.0,28.0,0.0,42.0,11.0,6.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,14,20.0,16
side.h,1950,0.0,5.0,0.0,41.0,91.0,105.0,2.0,2.0,2.0,1.0,5.0,0.0,5.0,0.0,2.0,14.0,234.0,41.0,86.0,30.0,28.0,105.0,0.0,5.0,34.0,48.0,20.0,0.0,28.0,4.0,4.0,4.0,1.0,0.0,1.22,30.0,30.0,30.0,14.0,13,18.0,13
fe.h,2047,0.0,3.0,0.0,95.0,151.0,284.0,1.0,1.0,1.0,1.0,4.0,0.0,3.0,0.0,4.0,7.0,530.0,90.0,134.0,113.0,7.0,276.0,20.0,10.0,45.0,53.0,47.0,0.0,6.0,2.0,2.0,2.0,1.0,0.0,2.06,9.0,9.0,9.0,7.0,18,23.0,19
mesh_logging.h,2072,0.0,0.0,0.0,19.0,16.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,17.0,0.0,0.0,0.0,20.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
libmesh_logging.h,2297,0.0,0.0,0.0,19.0,16.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,17.0,0.0,0.0,0.0,20.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,16.0,15
xdr_io.h,2425,0.0,4.0,0.0,59.0,70.0,123.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,5.0,251.0,59.0,65.0,50.0,11.0,123.0,0.0,5.0,24.0,29.0,27.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.89,5.0,5.0,5.0,5.0,38,42.0,35
mesh_modification.h,2582,0.0,0.0,0.0,23.0,20.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,23.0,16.0,16.0,4.0,67.0,0.0,4.0,6.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.19,0.0,0.0,0.0,0.0,13,15.0,14
